,Unnamed: 0,country_or_area,commodity_transaction,year,unit,quantity,category,commodity,transaction,wide_category
175508,564424,Estonia,Electricity - total hydro production,2007,"Kilowatt-hours, million",21.0,hydro,Electricity,total hydro production,Green
175509,564425,Estonia,Electricity - total hydro production,2006,"Kilowatt-hours, million",14.0,hydro,Electricity,total hydro production,Green
175510,564426,Estonia,Electricity - total hydro production,2005,"Kilowatt-hours, million",22.0,hydro,Electricity,total hydro production,Green
175511,564427,Estonia,Electricity - total hydro production,2004,"Kilowatt-hours, million",22.0,hydro,Electricity,total hydro production,Green
175512,564428,Estonia,Electricity - total hydro production,2003,"Kilowatt-hours, million",13.0,hydro,Electricity,total hydro production,Green
175513,564429,Estonia,Electricity - total hydro production,2002,"Kilowatt-hours, million",6.0,hydro,Electricity,total hydro production,Green
175514,564430,Estonia,Electricity - total hydro production,2001,"Kilowatt-hours, million",7.0,hydro,Electricity,total hydro production,Green
175515,564431,Estonia,Electricity - total hydro production,2000,"Kilowatt-hours, million",5.0,hydro,Electricity,total hydro production,Green
175516,564432,Estonia,Electricity - total hydro production,1999,"Kilowatt-hours, million",4.0,hydro,Electricity,total hydro production,Green
175517,564433,Estonia,Electricity - total hydro production,1998,"Kilowatt-hours, million",4.0,hydro,Electricity,total hydro production,Green
175518,564434,Estonia,Electricity - total hydro production,1997,"Kilowatt-hours, million",3.0,hydro,Electricity,total hydro production,Green
175519,564435,Estonia,Electricity - total hydro production,1996,"Kilowatt-hours, million",2.0,hydro,Electricity,total hydro production,Green
175520,564436,Estonia,Electricity - total hydro production,1995,"Kilowatt-hours, million",2.0,hydro,Electricity,total hydro production,Green
175521,564437,Estonia,Electricity - total hydro production,1994,"Kilowatt-hours, million",3.0,hydro,Electricity,total hydro production,Green
175522,564438,Estonia,Electricity - total hydro production,1993,"Kilowatt-hours, million",1.0,hydro,Electricity,total hydro production,Green
175523,564439,Estonia,Electricity - total hydro production,1992,"Kilowatt-hours, million",1.0,hydro,Electricity,total hydro production,Green
175524,564515,Finland,Electricity - total hydro production,2014,"Kilowatt-hours, million",13397.0,hydro,Electricity,total hydro production,Green
175525,564516,Finland,Electricity - total hydro production,2013,"Kilowatt-hours, million",12838.0,hydro,Electricity,total hydro production,Green
175526,564517,Finland,Electricity - total hydro production,2012,"Kilowatt-hours, million",16859.0,hydro,Electricity,total hydro production,Green
175527,564518,Finland,Electricity - total hydro production,2011,"Kilowatt-hours, million",12445.0,hydro,Electricity,total hydro production,Green
175528,564519,Finland,Electricity - total hydro production,2010,"Kilowatt-hours, million",12922.0,hydro,Electricity,total hydro production,Green
175529,564520,Finland,Electricity - total hydro production,2009,"Kilowatt-hours, million",12686.0,hydro,Electricity,total hydro production,Green
175530,564521,Finland,Electricity - total hydro production,2008,"Kilowatt-hours, million",17112.0,hydro,Electricity,total hydro production,Green
175531,564522,Finland,Electricity - total hydro production,2007,"Kilowatt-hours, million",14177.0,hydro,Electricity,total hydro production,Green
175532,564523,Finland,Electricity - total hydro production,2006,"Kilowatt-hours, million",11494.0,hydro,Electricity,total hydro production,Green
175533,564524,Finland,Electricity - total hydro production,2005,"Kilowatt-hours, million",13784.0,hydro,Electricity,total hydro production,Green
175534,564525,Finland,Electricity - total hydro production,2004,"Kilowatt-hours, million",15070.0,hydro,Electricity,total hydro production,Green
175535,564526,Finland,Electricity - total hydro production,2003,"Kilowatt-hours, million",9591.0,hydro,Electricity,total hydro production,Green
175536,564527,Finland,Electricity - total hydro production,2002,"Kilowatt-hours, million",10776.0,hydro,Electricity,total hydro production,Green
175537,564528,Finland,Electricity - total hydro production,2001,"Kilowatt-hours, million",13205.0,hydro,Electricity,total hydro production,Green
175538,564529,Finland,Electricity - total hydro production,2000,"Kilowatt-hours, million",14660.0,hydro,Electricity,total hydro production,Green
175539,564530,Finland,Electricity - total hydro production,1999,"Kilowatt-hours, million",12780.0,hydro,Electricity,total hydro production,Green
175540,564531,Finland,Electricity - total hydro production,1998,"Kilowatt-hours, million",15051.0,hydro,Electricity,total hydro production,Green
175541,564532,Finland,Electricity - total hydro production,1997,"Kilowatt-hours, million",12242.0,hydro,Electricity,total hydro production,Green
175542,564533,Finland,Electricity - total hydro production,1996,"Kilowatt-hours, million",11860.0,hydro,Electricity,total hydro production,Green
175543,564534,Finland,Electricity - total hydro production,1995,"Kilowatt-hours, million",12925.0,hydro,Electricity,total hydro production,Green
175544,564535,Finland,Electricity - total hydro production,1994,"Kilowatt-hours, million",11787.0,hydro,Electricity,total hydro production,Green
175545,564536,Finland,Electricity - total hydro production,1993,"Kilowatt-hours, million",13476.0,hydro,Electricity,total hydro production,Green
175546,564537,Finland,Electricity - total hydro production,1992,"Kilowatt-hours, million",15107.0,hydro,Electricity,total hydro production,Green
175547,564538,Finland,Electricity - total hydro production,1991,"Kilowatt-hours, million",13197.0,hydro,Electricity,total hydro production,Green
175548,564539,Finland,Electricity - total hydro production,1990,"Kilowatt-hours, million",10859.0,hydro,Electricity,total hydro production,Green
175549,564540,France,Electricity - total hydro production,2014,"Kilowatt-hours, million",68626.0,hydro,Electricity,total hydro production,Green
175550,564541,France,Electricity - total hydro production,2013,"Kilowatt-hours, million",75867.0,hydro,Electricity,total hydro production,Green
175551,564542,France,Electricity - total hydro production,2012,"Kilowatt-hours, million",63594.0,hydro,Electricity,total hydro production,Green
175552,564543,France,Electricity - total hydro production,2011,"Kilowatt-hours, million",49865.0,hydro,Electricity,total hydro production,Green
175553,564544,France,Electricity - total hydro production,2010,"Kilowatt-hours, million",67525.0,hydro,Electricity,total hydro production,Green
175554,564545,France,Electricity - total hydro production,2009,"Kilowatt-hours, million",61969.0,hydro,Electricity,total hydro production,Green
175555,564546,France,Electricity - total hydro production,2008,"Kilowatt-hours, million",68368.0,hydro,Electricity,total hydro production,Green
175556,564547,France,Electricity - total hydro production,2007,"Kilowatt-hours, million",63260.0,hydro,Electricity,total hydro production,Green
175557,564548,France,Electricity - total hydro production,2006,"Kilowatt-hours, million",61742.0,hydro,Electricity,total hydro production,Green
175558,564549,France,Electricity - total hydro production,2005,"Kilowatt-hours, million",56332.0,hydro,Electricity,total hydro production,Green
175559,564550,France,Electricity - total hydro production,2004,"Kilowatt-hours, million",64899.0,hydro,Electricity,total hydro production,Green
175560,564551,France,Electricity - total hydro production,2003,"Kilowatt-hours, million",64279.0,hydro,Electricity,total hydro production,Green
175561,564552,France,Electricity - total hydro production,2002,"Kilowatt-hours, million",65831.0,hydro,Electricity,total hydro production,Green
175562,564553,France,Electricity - total hydro production,2001,"Kilowatt-hours, million",78511.0,hydro,Electricity,total hydro production,Green
175563,564554,France,Electricity - total hydro production,2000,"Kilowatt-hours, million",71133.0,hydro,Electricity,total hydro production,Green
175564,564555,France,Electricity - total hydro production,1999,"Kilowatt-hours, million",77083.0,hydro,Electricity,total hydro production,Green
175565,564556,France,Electricity - total hydro production,1998,"Kilowatt-hours, million",66103.0,hydro,Electricity,total hydro production,Green
175566,564557,France,Electricity - total hydro production,1997,"Kilowatt-hours, million",67559.0,hydro,Electricity,total hydro production,Green
175567,564558,France,Electricity - total hydro production,1996,"Kilowatt-hours, million",70282.0,hydro,Electricity,total hydro production,Green
175568,564559,France,Electricity - total hydro production,1995,"Kilowatt-hours, million",76192.0,hydro,Electricity,total hydro production,Green
175569,564560,France,Electricity - total hydro production,1994,"Kilowatt-hours, million",81069.0,hydro,Electricity,total hydro production,Green
175570,564561,France,Electricity - total hydro production,1993,"Kilowatt-hours, million",67948.0,hydro,Electricity,total hydro production,Green
175571,564562,France,Electricity - total hydro production,1992,"Kilowatt-hours, million",72584.0,hydro,Electricity,total hydro production,Green
175572,564563,France,Electricity - total hydro production,1991,"Kilowatt-hours, million",61545.0,hydro,Electricity,total hydro production,Green
175573,564564,France,Electricity - total hydro production,1990,"Kilowatt-hours, million",57418.0,hydro,Electricity,total hydro production,Green
175574,564660,Germany,Electricity - total hydro production,2014,"Kilowatt-hours, million",25444.0,hydro,Electricity,total hydro production,Green
175575,564661,Germany,Electricity - total hydro production,2013,"Kilowatt-hours, million",28782.0,hydro,Electricity,total hydro production,Green
175576,564662,Germany,Electricity - total hydro production,2012,"Kilowatt-hours, million",27849.0,hydro,Electricity,total hydro production,Green
175577,564663,Germany,Electricity - total hydro production,2011,"Kilowatt-hours, million",23511.0,hydro,Electricity,total hydro production,Green
175578,564664,Germany,Electricity - total hydro production,2010,"Kilowatt-hours, million",27353.0,hydro,Electricity,total hydro production,Green
175579,564665,Germany,Electricity - total hydro production,2009,"Kilowatt-hours, million",24682.0,hydro,Electricity,total hydro production,Green
175580,564666,Germany,Electricity - total hydro production,2008,"Kilowatt-hours, million",26469.0,hydro,Electricity,total hydro production,Green
175581,564667,Germany,Electricity - total hydro production,2007,"Kilowatt-hours, million",28084.0,hydro,Electricity,total hydro production,Green
175582,564668,Germany,Electricity - total hydro production,2006,"Kilowatt-hours, million",26768.0,hydro,Electricity,total hydro production,Green
175583,564669,Germany,Electricity - total hydro production,2005,"Kilowatt-hours, million",26417.0,hydro,Electricity,total hydro production,Green
175584,564670,Germany,Electricity - total hydro production,2004,"Kilowatt-hours, million",26460.0,hydro,Electricity,total hydro production,Green
175585,564671,Germany,Electricity - total hydro production,2003,"Kilowatt-hours, million",22897.0,hydro,Electricity,total hydro production,Green
175586,564672,Germany,Electricity - total hydro production,2002,"Kilowatt-hours, million",27864.0,hydro,Electricity,total hydro production,Green
175587,564673,Germany,Electricity - total hydro production,2001,"Kilowatt-hours, million",27253.0,hydro,Electricity,total hydro production,Green
175588,564674,Germany,Electricity - total hydro production,2000,"Kilowatt-hours, million",25962.0,hydro,Electricity,total hydro production,Green
